LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
8	38.0738	16.3423	-80000	2.14269e+06
9	43.0538	21.8864	-100000	2.11796e+06
0	0.460879	0.810031	80000	2.456e+06
1	1.79024	2.59901	60000	2.43199e+06
2	2.02396	3.83602	40000	2.30159e+06
3	0.276382	6.22616	20000	2.22611e+06
4	-5.26125	8.33795	0	2.20027e+06
5	-13.2525	9.41494	-20000	2.16489e+06
6	-20.4107	10.6911	-40000	2.14087e+06
7	-26.6833	12.5952	-60000	2.11229e+06
8	-32.2565	15.3012	-80000	2.09798e+06
9	-38.2107	20.0881	-100000	2.06911e+06
0	0.174939	-0.811075	80000	2.37913e+06
1	-0.650575	-1.61914	60000	2.36491e+06
2	-3.1928	-2.70125	40000	2.31865e+06
3	-5.75949	0.417433	20000	2.29622e+06
4	-9.13642	2.03464	0	2.27237e+06
5	-11.6076	1.54023	-20000	2.249e+06
6	-9.11334	-0.818097	-40000	771535
7	-0.15657	-7.42062	-60000	742030
8	12.803	-8.59243	-80000	721153
9	25.4846	-4.36992	-100000	705204
0	-0.416065	-0.875883	80000	2.39385e+06
1	-0.0825131	0.244544	60000	2.35604e+06
2	2.53153	2.26711	40000	2.28761e+06
3	4.52104	4.35632	20000	2.2524e+06
4	9.25072	7.63741	0	2.20742e+06
5	15.8067	10.5905	-20000	2.19232e+06
6	22.3378	11.7067	-40000	2.16467e+06
7	25.5229	11.3081	-60000	2.12393e+06
8	26.93	8.64177	-80000	2.1001e+06
9	28.7074	5.02878	-100000	2.05442e+06
0	-2.02724	0.361145	80000	2.45002e+06
1	-3.00699	0.0876199	60000	2.41793e+06
2	-5.89561	-0.0202153	40000	2.353e+06
3	-8.53029	0.24806	20000	2.29766e+06
4	-10.9959	0.615013	0	2.24742e+06
5	-11.3298	0.301195	-20000	2.22024e+06
6	-11.5831	-0.855501	-40000	2.19835e+06
7	-11.0135	-2.1846	-60000	2.11894e+06
8	-8.22005	-3.21247	-80000	2.09549e+06
9	-2.1602	-4.84791	-100000	2.06179e+06
0	-1.06057	0.353527	80000	2.43957e+06
1	-2.92727	1.36249	60000	2.41374e+06
2	-5.76083	3.25583	40000	2.38383e+06
3	-8.0482	5.56618	20000	2.298e+06
4	-7.31934	6.98628	0	2.26926e+06
5	-4.72693	7.73604	-20000	2.24289e+06
6	-0.353562	6.44072	-40000	2.22512e+06
7	4.3306	4.93107	-60000	2.18531e+06
8	8.65583	1.50162	-80000	2.16723e+06
9	12.0221	-1.46319	-100000	2.0375e+06
0	0.456987	-1.02624	80000	2.42721e+06
1	0.475886	-4.53714	60000	2.40258e+06
2	1.12344	-8.58547	40000	2.38563e+06
3	0.988768	-13.299	20000	1.0124e+06
4	2.20932	-19.3521	0	994834
5	0.241158	-24.4265	-20000	977500
6	-0.214213	-27.6381	-40000	956915
7	-0.91525	-34.0767	-60000	927217
8	0.246196	-38.1906	-80000	912381
9	3.30344	-39.1264	-100000	884560
0	-0.599403	-0.263495	80000	2.43376e+06
1	-0.29775	-1.37811	60000	1.75608e+06
2	-2.97767	-2.02363	40000	1.72494e+06
3	-7.52895	-6.37593	20000	1.70829e+06
4	-11.9062	-12.4711	0	1.67105e+06
5	-16.6867	-16.9542	-20000	1.65526e+06
6	-19.5925	-19.9569	-40000	1.62848e+06
7	-22.3032	-23.3677	-60000	1.60054e+06
8	-24.8018	-25.6448	-80000	1.53516e+06
9	-28.2454	-30.9112	-100000	1.36398e+06
0	0.765521	-1.45145	80000	2.39644e+06
1	0.343029	-6.28552	60000	2.35315e+06
2	0.521624	-12.9449	40000	2.31888e+06
3	-0.0822559	-21.1597	20000	2.28365e+06
4	0.18418	-30.7198	0	2.24616e+06
5	1.36404	-40.4856	-20000	2.21944e+06
6	2.58554	-48.8446	-40000	2.19672e+06
7	2.06829	-55.3142	-60000	2.13501e+06
8	0.52296	-60.3179	-80000	2.10856e+06
9	-2.96476	-66.2223	-100000	2.08024e+06
0	-0.99141	-0.779984	80000	2.39239e+06
1	-2.36858	-3.3298	60000	2.36247e+06
2	-5.44804	-6.88193	40000	2.33519e+06
3	-10.2935	-9.3484	20000	2.31771e+06
4	-15.0361	-9.91088	0	2.2814e+06
5	-18.1511	-11.8643	-20000	2.24746e+06
6	-22.4421	-16.0455	-40000	2.17546e+06
7	-24.5987	-19.7861	-60000	2.15164e+06
8	-24.2663	-23.213	-80000	2.04019e+06
9	-25.5029	-27.4124	-100000	1.91799e+06
0	2.21682	-1.00159	80000	2.39283e+06
1	4.09217	-2.4812	60000	2.36156e+06
2	4.8785	-6.27803	40000	2.32114e+06
3	5.51477	-8.42241	20000	2.29813e+06
4	6.20055	-11.045	0	1.95443e+06
5	7.23364	-13.4844	-20000	1.89612e+06
6	8.3015	-16.5383	-40000	1.8813e+06
7	11.7176	-20.9056	-60000	1.86131e+06
8	16.2395	-26.3184	-80000	1.84569e+06
9	21.6369	-31.7389	-100000	1.8137e+06
0	-0.541731	0.496914	80000	2.44923e+06
1	-3.78995	2.95109	60000	2.42391e+06
2	-6.28093	3.56771	40000	2.38058e+06
3	-10.8567	3.65604	20000	2.36293e+06
4	-18.3742	2.52093	0	2.29281e+06
5	-26.8376	2.16358	-20000	2.22953e+06
6	-36.5682	3.44351	-40000	2.17976e+06
7	-45.6984	7.33931	-60000	2.15163e+06
8	-56.7316	11.3339	-80000	2.11663e+06
9	-71.6788	14.1072	-100000	2.08643e+06
0	-0.22404	1.46762	80000	2.401e+06
1	0.746304	0.936214	60000	2.37179e+06
2	1.14089	-2.67121	40000	2.18048e+06
3	-1.15268	-7.97574	20000	2.15198e+06
4	-5.20606	-15.4528	0	2.12288e+06
5	-10.2593	-23.7595	-20000	2.08937e+06
6	-16.9667	-29.7016	-40000	2.07543e+06
7	-24.0667	-34.5659	-60000	2.04774e+06
8	-29.2701	-39.6726	-80000	2.02781e+06
9	-35.8326	-41.9409	-100000	2.00185e+06
0	-0.195288	0.118674	80000	2.34402e+06
1	-0.876385	-1.82587	60000	2.31763e+06
2	-0.899853	-2.40664	40000	2.30089e+06
3	-2.07049	-2.10305	20000	2.23217e+06
4	-3.52616	-2.39501	0	2.21492e+06
5	-3.99107	-2.70984	-20000	2.19597e+06
6	-3.2373	-2.66199	-40000	2.16023e+06
7	0.242966	-1.63772	-60000	2.14247e+06
8	4.83637	-2.15846	-80000	2.0564e+06
9	10.9255	-4.86414	-100000	1.9854e+06
0	0.592228	0.36922	80000	2.43624e+06
1	0.173392	2.94056	60000	2.40694e+06
2	-0.848593	6.59395	40000	2.35975e+06
3	-2.20725	11.5315	20000	2.31368e+06
4	-4.32835	15.0315	0	2.29139e+06
5	-8.47295	19.4704	-20000	2.25686e+06
6	-14.2	24.3502	-40000	2.23955e+06
7	-20.7746	28.9523	-60000	2.21708e+06
8	-26.4963	34.3568	-80000	2.18837e+06
9	-33.8231	40.1812	-100000	2.09976e+06
0	-1.00876	-0.242578	80000	2.44385e+06
1	-3.87376	1.68715	60000	2.41561e+06
2	-9.83804	5.64003	40000	2.37825e+06
3	-16.6645	8.51874	20000	2.31277e+06
4	-25.1248	7.39674	0	2.2956e+06
5	-32.2669	4.61484	-20000	2.25953e+06
6	-36.6578	-1.30726	-40000	2.18319e+06
7	-38.3485	-9.04806	-60000	2.15212e+06
8	-39.2102	-17.0574	-80000	2.09725e+06
9	-39.6033	-22.6456	-100000	2.08196e+06
0	-1.42165	1.12618	80000	2.3967e+06
1	-3.68248	3.20186	60000	2.37521e+06
2	-6.07911	5.31889	40000	2.36017e+06
3	-9.82372	7.55153	20000	2.28918e+06
4	-14.377	11.225	0	2.26384e+06
5	-19.4868	17.5263	-20000	2.23958e+06
6	-27.4172	25.2776	-40000	2.20851e+06
7	-37.9526	33.6395	-60000	2.15374e+06
8	-48.643	44.7606	-80000	2.12641e+06
9	-60.0821	58.1212	-100000	2.11342e+06
0	0.397429	1.09974	80000	2.4258e+06
1	0.373219	4.63991	60000	2.40382e+06
2	1.3037	10.8077	40000	2.38491e+06
3	4.67802	16.2572	20000	2.35424e+06
4	9.10589	22.1381	0	2.33407e+06
5	12.5743	30.2124	-20000	2.30795e+06
6	15.9907	38.1837	-40000	2.27885e+06
7	19.2116	47.3262	-60000	2.26177e+06
8	22.6082	54.1597	-80000	2.23293e+06
9	26.23	59.576	-100000	2.20569e+06
0	-1.00492	0.767507	80000	2.43571e+06
1	-2.58457	2.92735	60000	2.39982e+06
2	-4.14692	4.69611	40000	2.36666e+06
3	-6.3595	7.49719	20000	2.33471e+06
4	-8.68709	10.0762	0	2.29961e+06
5	-13.6405	13.6336	-20000	2.23116e+06
6	-18.6285	17.8038	-40000	2.18276e+06
7	-24.7085	24.2105	-60000	2.16301e+06
8	-30.0154	28.906	-80000	2.13515e+06
9	-32.56	34.1749	-100000	2.11427e+06
0	1.80581	-0.870507	80000	2.45396e+06
1	4.39668	-1.55242	60000	2.40267e+06
2	7.20367	-1.20896	40000	2.36354e+06
3	7.92396	-0.745129	20000	2.2955e+06
4	10.1577	1.57876	0	2.23696e+06
5	12.934	4.60548	-20000	2.20578e+06
6	15.4583	9.00909	-40000	2.18617e+06
7	18.7804	14.4712	-60000	2.10428e+06
8	23.5756	18.6297	-80000	2.09112e+06
9	29.8424	23.131	-100000	2.03708e+06
0	-1.60202	0.56174	80000	2.45519e+06
1	-4.6365	0.615053	60000	2.42821e+06
2	-9.00472	2.74625	40000	2.35001e+06
3	-13.4524	5.58227	20000	2.31482e+06
4	-15.2596	7.26663	0	2.20964e+06
5	-14.9278	7.5158	-20000	2.192e+06
6	-15.7519	6.6996	-40000	2.15649e+06
7	-17.0743	3.16269	-60000	2.10006e+06
8	-19.7245	-0.383516	-80000	2.07998e+06
9	-22.8132	-5.0958	-100000	2.0509e+06
0	1.34938	-0.426715	80000	2.24344e+06
1	0.287172	2.25812	60000	2.22045e+06
2	-0.344988	10.5821	40000	2.20151e+06
3	-1.16391	20.5741	20000	2.16574e+06
4	-1.00175	29.0743	0	2.13592e+06
5	0.72681	39.4179	-20000	2.01258e+06
6	1.66672	50.7826	-40000	1.97941e+06
7	1.21989	61.7012	-60000	1.96427e+06
8	-1.25799	71.7714	-80000	1.92908e+06
9	-4.10884	82.2099	-100000	1.89167e+06
0	0.215852	0.233854	80000	2.4591e+06
1	-3.35427	0.0488083	60000	2.36033e+06
2	-7.04258	1.92257	40000	2.34434e+06
3	-11.4949	4.87624	20000	2.30916e+06
4	-15.8304	6.89109	0	2.26881e+06
5	-21.6879	7.43739	-20000	2.23381e+06
6	-26.1078	10.3143	-40000	2.1112e+06
7	-29.5358	12.1457	-60000	2.07128e+06
8	-32.7586	13.6553	-80000	2.05658e+06
9	-35.6144	16.578	-100000	2.03173e+06
0	-0.33553	-0.724479	80000	2.46252e+06
1	1.16527	-1.24424	60000	2.405e+06
2	2.90453	-4.24108	40000	2.38069e+06
3	5.19169	-8.04551	20000	2.3647e+06
4	8.55727	-13.4512	0	2.31822e+06
5	14.002	-21.1391	-20000	2.30016e+06
6	22.5163	-29.6196	-40000	2.27939e+06
7	33.2141	-36.4507	-60000	2.2529e+06
8	44.6092	-43.8163	-80000	2.23789e+06
9	55.1842	-55.5143	-100000	1.85452e+06
0	0.494758	-0.87433	80000	2.44934e+06
1	0.628674	-3.14835	60000	2.43193e+06
2	2.0715	-7.14648	40000	2.39272e+06
3	4.77514	-10.8219	20000	2.3593e+06
4	8.55337	-14.563	0	2.31098e+06
5	11.7906	-17.1571	-20000	2.28321e+06
6	12.9266	-21.2182	-40000	2.25233e+06
7	12.7538	-24.5806	-60000	2.21805e+06
8	12.647	-27.9648	-80000	2.07267e+06
9	14.1161	-32.0349	-100000	2.05442e+06
0	-0.51728	-0.996809	80000	2.45483e+06
1	-2.51604	-3.09796	60000	2.43336e+06
2	-2.35632	-5.96561	40000	2.39907e+06
3	-0.744165	-7.84776	20000	2.38209e+06
4	-0.956594	-7.15025	0	2.33783e+06
5	-3.25846	-7.61894	-20000	2.30559e+06
6	-3.78008	-8.10717	-40000	2.279e+06
7	-5.4063	-8.9218	-60000	2.25954e+06
8	-8.23092	-11.0973	-80000	2.21803e+06
9	-9.95481	-14.1862	-100000	2.1834e+06
0	-0.0679601	-1.47658	80000	2.45915e+06
1	-1.95655	-3.70944	60000	2.43376e+06
2	-4.05099	-6.18105	40000	2.40532e+06
3	-4.34603	-8.846	20000	2.3751e+06
4	-3.79896	-12.0856	0	2.34951e+06
5	-3.76426	-14.0187	-20000	2.30148e+06
6	-4.9333	-15.4122	-40000	2.25757e+06
7	-6.64002	-18.537	-60000	2.24178e+06
8	-7.39467	-23.2978	-80000	2.18372e+06
9	-7.84662	-30.0684	-100000	2.16773e+06
0	0.0965375	0.612839	80000	2.36455e+06
1	0.458919	1.35279	60000	2.34427e+06
2	1.5834	2.39101	40000	2.31513e+06
3	2.13977	1.74446	20000	2.23835e+06
4	2.59634	2.00876	0	2.08927e+06
5	2.16629	1.21569	-20000	2.06498e+06
6	4.4661	0.0407673	-40000	2.0466e+06
7	8.79641	-1.89322	-60000	2.03052e+06
8	13.7446	-4.27716	-80000	2.00743e+06
9	22.167	-6.65931	-100000	1.969e+06
0	-1.23077	0.0378136	80000	2.45812e+06
1	-2.67617	0.802275	60000	2.43511e+06
2	-5.5276	2.62503	40000	2.40925e+06
3	-6.06934	5.57904	20000	2.38506e+06
4	-4.25604	8.33634	0	2.36703e+06
5	-2.41842	13.1361	-20000	2.29578e+06
6	-3.36463	17.2499	-40000	2.257e+06
7	-5.01474	22.0497	-60000	2.24222e+06
8	-7.47118	30.4681	-80000	2.21525e+06
9	-12.4117	40.1169	-100000	2.19854e+06
0	-0.272037	0.384687	80000	2.39863e+06
1	0.886607	1.49134	60000	2.35305e+06
2	3.02635	3.35154	40000	2.33481e+06
3	7.02774	5.79002	20000	2.30887e+06
4	10.8753	9.46277	0	2.28412e+06
5	14.9483	12.7595	-20000	2.25171e+06
6	18.3067	16.432	-40000	2.17696e+06
7	20.9812	21.1549	-60000	2.1277e+06
8	18.4762	33.0982	-80000	493366
9	10.492	52.4225	-100000	463844
0	-0.084027	0.219325	80000	2.44547e+06
1	0.948336	-0.99227	60000	2.40968e+06
2	-8.46431	-9.91121	40000	286442
3	-25.1534	-33.999	20000	272954
4	-47.8905	-80.6465	0	256845
5	-76.6464	-122.52	-20000	241879
6	-122.317	-161.421	-40000	222609
7	-155.362	-200.687	-60000	208736
8	-183.072	-238.182	-80000	192797
9	-199.1	-290.208	-100000	164092
0	0.730189	0.491021	80000	2.45379e+06
1	4.35303	-0.0919238	60000	2.43265e+06
2	10.0983	-3.79181	40000	2.41511e+06
3	17.1496	-9.59142	20000	2.39273e+06
4	25.3701	-15.0443	0	2.37132e+06
5	32.8875	-22.2925	-20000	2.33833e+06
6	39.5424	-28.9438	-40000	2.31391e+06
7	46.9387	-33.4132	-60000	2.14335e+06
8	54.5396	-35.4549	-80000	2.0891e+06
9	60.6111	-34.9509	-100000	2.06874e+06
0	0.757147	-0.0034125	80000	2.45973e+06
1	2.69783	1.95884	60000	2.42736e+06
2	4.8917	4.92502	40000	2.33626e+06
3	9.56112	11.3005	20000	2.31197e+06
4	16.4625	19.3871	0	2.28829e+06
5	24.8242	25.6725	-20000	2.2555e+06
6	34.6995	33.2396	-40000	2.18386e+06
7	46.5133	42.2884	-60000	2.16564e+06
8	61.0372	50.2428	-80000	2.14149e+06
9	78.9047	58.3239	-100000	2.11739e+06
0	0.747456	0.747127	80000	2.44281e+06
1	1.20651	1.07115	60000	2.4212e+06
2	2.5541	4.14497	40000	2.40759e+06
3	5.35826	11.9266	20000	110455
4	15.5408	48.5705	0	98421.6
5	63.6922	107.839	-20000	85160.2
6	62.0304	196.195	-40000	73163.7
7	79.107	338.487	-60000	61995.5
8	110.831	552.522	-80000	49744.7
9	119.068	738.917	-100000	36496.5
0	0.457713	-0.432627	80000	2.459e+06
1	-1.07097	-0.716447	60000	2.43054e+06
2	-1.80806	-2.76806	40000	2.35069e+06
3	-4.16314	-4.36772	20000	2.28413e+06
4	-4.91543	-6.40575	0	2.23932e+06
5	-3.73919	-9.54371	-20000	2.21499e+06
6	-1.44038	-12.3518	-40000	2.17589e+06
7	-0.156618	-15.9133	-60000	2.15839e+06
8	2.42228	-21.44	-80000	2.11111e+06
9	4.20628	-25.5836	-100000	2.05461e+06
0	1.2207	0.244868	80000	2.42696e+06
1	3.51822	-0.210256	60000	2.38001e+06
2	5.37766	-2.16084	40000	2.36234e+06
3	6.42559	-3.0748	20000	2.34056e+06
4	5.81735	-3.20522	0	2.31209e+06
5	5.38308	-4.64052	-20000	2.28289e+06
6	6.68657	-10.0172	-40000	2.23564e+06
7	10.2633	-15.4521	-60000	2.1015e+06
8	12.2514	-22.1918	-80000	2.08549e+06
9	13.6057	-30.1632	-100000	2.00042e+06
0	-0.0147339	0.7363	80000	2.45127e+06
1	-0.293202	3.78686	60000	2.39174e+06
2	-1.25757	6.7293	40000	2.36451e+06
3	-2.11298	10.0827	20000	2.32678e+06
4	-2.87827	13.7016	0	2.27876e+06
5	-5.0712	17.8873	-20000	2.21886e+06
6	-8.58837	21.7684	-40000	2.18824e+06
7	-12.2835	27.2085	-60000	2.11846e+06
8	-14.3808	35.0787	-80000	2.08193e+06
9	-15.9862	41.4222	-100000	2.05705e+06
0	-0.655332	-0.622617	80000	2.43992e+06
1	-1.22977	-0.56129	60000	2.4126e+06
2	-3.48923	-2.36431	40000	2.32523e+06
3	-5.69043	-8.12684	20000	2.27331e+06
4	-10.4426	-14.6821	0	2.23559e+06
5	-15.4602	-21.5553	-20000	2.21539e+06
6	-20.3819	-27.9043	-40000	2.18982e+06
7	-25.5856	-35.1514	-60000	2.08047e+06
8	-33.1984	-43.9628	-80000	2.0617e+06
9	-46.6003	-50.8482	-100000	2.0269e+06
0	0.152468	2.15321	80000	2.43199e+06
1	0.400319	4.80942	60000	2.40733e+06
2	-1.35917	7.92449	40000	2.38683e+06
3	-2.45009	9.49949	20000	2.35669e+06
4	-4.23584	8.71011	0	2.30954e+06
5	-5.85002	3.96709	-20000	901336
6	-7.89515	-7.42876	-40000	862441
